price,carpet_area,facing,bedrooms,bathrooms,balcony,furnish_type,prop_type,city,Store Room,ageing,location_area,luxury_category,floor_category
1.6,680.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Kanjurmarg,Medium,Mid Floor
2.37,859.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,High Floor
2.37,857.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,High Floor
1.67,620.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,High Floor
2.35,857.0,North,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,High Floor
3.65,1500.0,West,3.0,4.0,0.0,Furnished,Flat,Mumbai,0,Old,Thane,Medium,High Floor
3.72,1348.0,West,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,New,Goregaon,High,High Floor
1.5,382.0,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Powai,Low,High Floor
3.0,1050.0,West,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,Mid Floor
4.39,994.48,Missing,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Powai,Medium,High Floor
1.25,488.0,East,2.0,2.0,3.0,Furnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
3.25,1125.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,Mid Floor
7.0,1762.0,Missing,4.0,5.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Thane,Low,High Floor
4.16,1300.0,East,4.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,New,Santacruz,Medium,Mid Floor
1.65,732.04,South,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mumbai,Medium,Mid Floor
2.37,740.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,Mid Floor
2.1,640.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Low,Mid Floor
2.8,850.0,West,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,High Floor
1.55,630.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Malad,Medium,Mid Floor
5.25,1541.0,East,4.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,Mid Floor
0.84,344.04,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Malad,Low,Low Floor
1.75,650.0,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Thane,Medium,Low Floor
3.39,881.0,South,2.0,2.0,1.0,Furnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
3.25,810.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,Mid Floor
3.5,1057.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,High Floor
3.5,1050.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,High,High Floor
4.98,1588.4,East,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,High,High Floor
4.95,1588.4,West,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,High,High Floor
5.0,1588.4,East,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,High,High Floor
2.3,814.92,North-West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Malad,High,High Floor
4.0,1084.0,West,3.0,3.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
1.3,442.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,High Floor
1.93,552.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,Mid Floor
5.25,1540.0,West,4.0,4.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively New,Kandivali,High,Mid Floor
2.15,818.0,South,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,High Floor
1.6,618.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,High Floor
5.7,1400.0,East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
4.39,965.0,North-East,3.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Goregaon,High,Low Floor
2.75,768.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
1.15,700.0,South,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Mumbai,Low,Mid Floor
0.95,490.0,West,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Malad,Low,Mid Floor
4.1,1084.0,South,3.0,3.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,High Floor
3.73,1338.0,North-East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mumbai,High,Mid Floor
2.33,667.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,Mid Floor
4.5,1174.0,South,3.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
1.4,551.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Malad,Low,Low Floor
1.65,670.0,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Malad,Medium,Mid Floor
3.25,1100.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,High Floor
4.05,1084.0,North-East,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
6.0,1450.0,North,4.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,Mid Floor
4.6,1450.0,South,4.0,4.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Goregaon,High,High Floor
2.15,750.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Powai,Medium,Mid Floor
1.1,410.0,North-East,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Powai,Medium,Mid Floor
3.7,762.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Powai,Medium,High Floor
2.95,841.0,West,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
4.0,992.0,North,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
1.5,440.0,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Borivali,Medium,High Floor
2.3,740.0,West,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,New,Chembur,Medium,Mid Floor
4.05,1017.0,South-West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
4.0,1017.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
3.25,939.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,High Floor
2.78,927.0,East,3.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Powai,Medium,Mid Floor
2.6,710.0,North-West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Goregaon,High,High Floor
4.1,1084.0,North,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
2.25,911.0,North,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,High Floor
3.2,820.0,North-East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Low,Mid Floor
3.5,911.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Low,Mid Floor
3.41,881.0,North-West,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,Mid Floor
4.0,840.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Parel,High,High Floor
3.4,881.0,North,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,Mid Floor
2.5,750.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Low,Mid Floor
4.5,1130.0,North-West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
2.2,749.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,High Floor
3.6,939.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,High Floor
2.05,876.0,South-East,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,High Floor
3.99,1108.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,High,Mid Floor
2.44,829.0,East,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,High,High Floor
2.4,711.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,Mid Floor
7.45,1502.0,East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Sion,High,Mid Floor
7.0,1413.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Parel,High,High Floor
3.61,1311.0,West,3.0,3.0,3.0,Semifurnished,Flat,Mumbai,1,Relatively Old,Andheri,Medium,High Floor
3.7,1108.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,High Floor
2.5,750.0,East,2.0,2.0,3.0,Furnished,Flat,Mumbai,0,Old,Chembur,Medium,Mid Floor
0.9,435.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Malad,Medium,Mid Floor
4.1,1033.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,Mid Floor
5.64,1255.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vile Parle,Medium,Mid Floor
3.47,823.0,North,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,1,Relatively New,Powai,High,High Floor
1.6,680.0,South-East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Thane,Medium,Mid Floor
1.7,700.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Thane,Medium,Mid Floor
3.45,932.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
3.47,932.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
1.45,700.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vikhroli,Medium,Mid Floor
3.0,1150.0,East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,1,Old,Thane,High,High Floor
2.45,666.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,High Floor
5.75,1410.0,East,4.0,4.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
2.1,640.0,North,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
4.29,955.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vile Parle,Medium,Mid Floor
1.83,624.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
2.5,725.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
2.45,679.0,South,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
4.5,1230.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Chembur,Medium,Mid Floor
3.5,940.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,High,Mid Floor
1.46,435.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Powai,Low,Mid Floor
2.73,769.88,East,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,New,Santacruz,Medium,Low Floor
1.6,583.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Andheri,Low,Mid Floor
2.5,725.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,Mid Floor
0.7,280.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Kandivali,Medium,Low Floor
8.18,1367.0,North-West,3.0,4.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively Old,Goregaon,High,High Floor
2.11,738.0,North,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,Mid Floor
2.08,743.0,East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Malad,High,Mid Floor
1.3,455.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Mulund,Low,Mid Floor
4.0,980.0,North-West,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
1.35,428.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
1.65,690.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,Medium,Mid Floor
1.3,428.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
2.3,540.0,North-West,1.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,High Floor
2.0,830.0,North,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
3.1,629.0,North-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Powai,Medium,High Floor
7.1,1081.0,West,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,1,Relatively Old,Goregaon,High,High Floor
1.3,437.0,North-West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kalyan-Dombivli,Medium,High Floor
1.75,760.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Borivali,Low,Low Floor
4.39,863.26,North,3.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively Old,Goregaon,High,Low Floor
3.39,881.0,North-West,2.0,2.0,1.0,Furnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
4.19,1084.0,North-West,3.0,3.0,2.0,Furnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
1.65,610.0,South,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Goregaon,High,Mid Floor
3.99,1157.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Ghatkopar,Medium,Mid Floor
2.65,880.0,East,3.0,3.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Low,High Floor
10.5,1350.0,North-East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Worli,High,High Floor
1.95,710.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,High Floor
0.25,450.0,East,1.0,1.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Others,Low,Low Floor
1.85,600.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,Mid Floor
1.95,807.11,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,High,High Floor
2.3,783.0,West,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
2.15,900.0,East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Malad,High,Mid Floor
1.25,535.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Dahisar,Low,High Floor
1.9,952.0,West,3.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively Old,Andheri,Medium,Low Floor
2.92,791.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Santacruz,Medium,Mid Floor
2.27,750.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Borivali,Medium,High Floor
7.77,1550.0,East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Powai,High,High Floor
1.19,430.0,North-West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Malad,Medium,Low Floor
1.3,559.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mumbai,Low,Mid Floor
2.0,456.0,South,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,New,Parel,Medium,High Floor
2.0,830.0,East,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Low,Mid Floor
5.75,1475.54,West,4.0,4.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Santacruz,Medium,Mid Floor
2.6,920.0,North,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Malad,Low,Mid Floor
1.45,636.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,Mid Floor
2.02,690.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,Low Floor
5.2,1400.0,East,4.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,High Floor
1.3,607.0,North,2.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Bhandup,Low,Low Floor
3.75,1100.0,West,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,New,Malad,High,High Floor
1.15,442.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,High Floor
10.5,1525.0,West,3.0,4.0,3.0,Unfurnished,Flat,Mumbai,0,New,Khar,Medium,High Floor
10.54,1550.0,East,3.0,4.0,2.0,Unfurnished,Flat,Mumbai,0,New,Khar,Low,High Floor
1.22,429.0,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Andheri,Medium,Mid Floor
1.65,609.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Andheri,Medium,Mid Floor
1.25,430.0,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,Mid Floor
2.25,596.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,Mid Floor
3.0,870.0,East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Thane,High,Mid Floor
2.7,711.0,West,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,1,Relatively New,Andheri,Medium,Mid Floor
1.41,588.76,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,Mid Floor
1.65,652.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,Medium,High Floor
2.75,860.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Ghatkopar,Medium,Mid Floor
1.0,446.82,East,1.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Low Floor
1.95,877.07,South,3.0,3.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Low Floor
1.45,725.14,North,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
1.8,625.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively Old,Kandivali,Medium,Mid Floor
2.29,661.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Ghatkopar,Medium,Mid Floor
3.45,908.0,East,3.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Goregaon,Medium,High Floor
1.5,635.0,North-West,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
2.9,868.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
2.4,656.08,West,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Kandivali,Medium,Low Floor
2.6,631.91,West,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
3.02,672.0,North-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vile Parle,Low,Mid Floor
3.84,1200.0,East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,New,Santacruz,Medium,Mid Floor
2.25,725.0,East,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Borivali,Low,Mid Floor
2.16,713.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Ghatkopar,Low,Mid Floor
2.9,990.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Santacruz,Medium,Mid Floor
2.8,733.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Ghatkopar,Medium,Mid Floor
1.1,450.0,North-East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Chembur,Low,Mid Floor
2.95,1100.0,North-East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively Old,Thane,High,High Floor
2.1,780.0,North-East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kandivali,Medium,High Floor
3.4,841.0,North-West,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,High,Mid Floor
1.95,715.0,South-West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
1.95,751.0,South-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,High,Mid Floor
2.15,700.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Low,High Floor
5.3,1613.0,East,3.0,3.0,3.0,Furnished,Flat,Mumbai,0,Old,Byculla,Medium,Low Floor
2.4,755.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,High Floor
3.95,1100.0,East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,High Floor
8.8,1588.4,East,4.0,5.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Powai,High,High Floor
3.95,1100.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
1.25,565.0,South-East,2.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Ghatkopar,Low,Low Floor
3.65,1250.0,North-East,3.0,3.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,High Floor
2.86,868.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,High Floor
3.6,1001.0,North,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,High Floor
3.05,607.0,South-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Worli,Low,High Floor
3.3,609.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Worli,Low,High Floor
4.0,750.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Worli,Medium,High Floor
2.49,800.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
3.8,1200.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
3.55,771.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Powai,High,Mid Floor
5.27,1254.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vile Parle,Medium,Mid Floor
3.9,1110.0,East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
3.9,1110.0,North,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
2.0,750.0,North-East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
1.3,544.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
2.25,658.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Andheri,Low,Mid Floor
2.0,653.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,Mid Floor
2.0,755.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,Low Floor
2.05,663.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,Mid Floor
7.6,1786.0,North-West,4.0,4.0,3.0,Unfurnished,Flat,Mumbai,1,Relatively New,Thane,Medium,Mid Floor
8.89,1362.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Bandra,Medium,High Floor
4.78,780.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Juhu,Low,Mid Floor
1.75,696.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kandivali,Low,Mid Floor
2.0,667.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Others,Medium,High Floor
1.26,444.0,South-West,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,Low,High Floor
2.72,768.35,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Santacruz,Medium,Low Floor
3.7,1680.0,North-East,3.0,3.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,High Floor
2.3,900.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Mulund,Medium,High Floor
1.75,659.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Thane,Low,Mid Floor
1.6,644.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Thane,Low,Low Floor
1.05,447.0,West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Jogeshwari,Low,Mid Floor
1.13,453.0,West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Jogeshwari,Low,Mid Floor
4.2,1040.0,East,3.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Santacruz,Low,Low Floor
1.35,402.0,West,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
3.2,878.0,South-West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Borivali,Low,High Floor
2.72,880.0,South,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,Mid Floor
1.18,431.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,Mid Floor
1.4,450.0,North-East,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Kandivali,Medium,Low Floor
3.66,1017.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
